#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
200500,-40123.60303878877,7625.424596399568,-32498.178442389206,304.79487351602035,30.594340427415307,0
201000,-40114.416549670525,7646.770553074963,-32467.645996595562,305.6480900264855,30.397630347212264,654
201500,-39913.12126281109,7624.830341550006,-32288.290921261083,304.77112063125713,30.70102101927863,655
202000,-40011.636879689824,7347.387885855354,-32664.24899383447,293.68150363716177,30.441926699483624,657
202500,-40205.54983592615,7315.254628990054,-32890.29520693609,292.3971093272972,30.473973037813625,657
203000,-40182.7747207537,7383.472203015927,-32799.30251773778,295.12382527392174,30.473973037813625,652
203500,-39951.35611365906,7403.2293430970685,-32548.12677056199,295.9135353990357,30.55550125331513,654
204000,-39930.853177273704,7070.170519189164,-32860.68265808454,282.600883647901,30.510263527035082,656
204500,-39955.404552975386,7425.353894939856,-32530.05065803553,296.7978730375857,30.389755167850783,657
205000,-40238.5198361289,7674.70036330437,-32563.81947282453,306.76446890723895,30.442798523359468,657
205500,-39835.26014274487,7348.798417536775,-32486.461725208093,293.7378838190118,30.296920225284655,658
206000,-40197.667159575205,7469.13187010112,-32728.535289474086,298.5477168965578,30.10765177314673,658
206500,-39828.921511314365,7365.248457090597,-32463.673054223767,294.39540625094406,30.494531613704954,658
207000,-40374.867268316666,7288.869024209577,-33085.99824410709,291.34245368549773,30.211104971577523,658
207500,-40127.81705272728,7322.193619658421,-32805.62343306886,292.6744668378668,30.51102183271883,658
208000,-40167.957219329866,7374.748151938775,-32793.20906739109,294.7751173415315,30.24739812143611,659
208500,-40383.90937756706,7607.0600587764575,-32776.849318790606,304.0608269260561,30.24739812143611,657
209000,-40227.73487108928,7188.948631595357,-33038.78623949392,287.34854842245153,30.24739812143611,651
209500,-40430.265021278654,7110.252812866258,-33320.012208412394,284.20300789384925,30.310708115183502,649
210000,-40546.33277619251,7301.2842402749475,-33245.048535917565,291.8387007026285,30.04016081974968,646
210500,-40270.93543963381,7397.223929941695,-32873.71150969211,295.6734937961107,30.136783408128235,641
211000,-40058.25114951163,7586.558013162675,-32471.693136348953,303.24134227694907,30.35292270018598,639
211500,-40301.87147766814,7597.718175980323,-32704.153301687813,303.6874237208636,30.105926379035925,636
212000,-40155.388181645976,7302.835430956401,-32852.552750689574,291.90070314742036,30.216450996849268,636
212500,-40239.358798968555,7396.767774607055,-32842.5910243615,295.6552608694366,30.29645148085196,633
213000,-40058.35471283321,7403.358187142983,-32654.99652569022,295.91868540795406,30.49701714180222,630
213500,-39880.68757176571,7490.640827105535,-32390.046744660176,299.407448672375,30.49701714180222,631
214000,-39721.72052697547,7364.838705103579,-32356.88182187189,294.3790281065565,30.916336374700666,631
214500,-39846.64805270336,7494.225908464058,-32352.4221442393,299.55074750188953,30.934736428223,630
215000,-39746.11473083018,7377.557722385286,-32368.557008444895,294.88741832333955,30.50108000531494,628
215500,-39895.382041442856,7508.333688942331,-32387.048352500526,300.1146477951922,30.784883107195146,629
216000,-39568.85802167674,7332.393439505239,-32236.4645821715,293.0821625354369,30.974624879807926,630
216500,-39705.89748073492,7274.014901667812,-32431.88257906711,290.7487214488107,30.623968640455363,631
217000,-39846.08724151035,7502.355794602924,-32343.731446907426,299.8757061433487,30.65833187449616,632
217500,-39857.18767157874,7468.499015469604,-32388.68865610913,298.5224211448356,30.615429829695234,633
218000,-39868.556978544795,7369.031792244658,-32499.525186300136,294.5466294576223,30.816421038466277,634
218500,-39998.35375461172,7326.999554379676,-32671.354200232046,292.8665642413587,30.60000514437356,635
219000,-40228.55106878439,7489.853498489518,-32738.697570294877,299.3759784607296,30.476052586087853,635
219500,-40186.40520455105,7384.28130451865,-32802.1239000324,295.15616576684334,30.38730145661848,636
220000,-40098.76679472225,7411.131443973709,-32687.63535074854,296.2293892648445,30.33071617808558,637
220500,-39973.93587032513,7204.996564173868,-32768.93930615126,287.9899982877837,30.643059488821862,638
221000,-40114.5285278419,7244.144748280808,-32870.383779561096,289.5547853592984,30.43182013921261,638
221500,-40221.89166695283,7511.956666127048,-32709.935000825786,300.25946135393997,30.457056573103426,639
222000,-40025.417813800756,7372.0269119854,-32653.390901815357,294.6663470065934,30.370280932561332,639
222500,-40060.57897489446,7574.560243856519,-32486.01873103794,302.76178097096346,30.331262417353745,639
223000,-39951.20179220432,7403.936402801882,-32547.26538940244,295.9417971922739,30.452878333286606,640
223500,-39647.17427017367,7439.7447282815065,-32207.42954189217,297.373087200772,30.83432931216761,639
224000,-40068.46170368619,7578.534643250241,-32489.927060435948,302.9206411819849,30.734397449116663,640
224500,-39915.95012475057,7486.101816170327,-32429.848308580244,299.22602044547494,30.845288211613557,640
225000,-40215.53756985507,7783.237319320855,-32432.300250534216,311.10278572653823,30.85061149303608,641
225500,-40003.49196760529,7471.763980374591,-32531.727987230697,298.6529246404337,30.499982493026437,641
226000,-40111.45760428127,7570.522757805757,-32540.934846475513,302.6003991312236,30.45521381011757,641
226500,-39792.04964573319,7404.841963668111,-32387.20768206508,295.9779932501057,30.45521381011757,639
227000,-40114.33444451055,7546.043190845693,-32568.291253664855,301.62192948392783,30.161322229939607,640
227500,-40187.877474148954,7720.057362219277,-32467.82011192968,308.5774277231799,30.24845947485195,640
