#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1550500,-40177.615173522,7542.619864468866,-32634.99530905313,301.48509614214623,30.41685678828542,0
1551000,-40140.05372336237,7466.326642585162,-32673.727080777207,298.43558950547276,30.41685678828542,665
1551500,-40086.43305634154,7420.381602485957,-32666.051453855587,296.5991261703901,30.62517178225781,665
1552000,-40159.72906056602,7375.299777577551,-32784.429282988465,294.79716629955,30.62517178225781,665
1552500,-39961.80883143169,7682.306774787759,-32279.502056643934,307.06850381004097,30.59113564358456,665
1553000,-40113.83864789138,7452.351938313618,-32661.486709577763,297.87700838424837,30.783668919256108,642
1553500,-40027.186442127364,7271.299903372101,-32755.886538755265,290.6402005983746,31.130633755557046,646
1554000,-39871.698911039486,7397.698696465101,-32474.000214574386,295.6924706282362,31.028198008443848,649
1554500,-39894.31565095062,7787.050894705137,-32107.264756245488,311.2552176615999,30.75045582146018,651
1555000,-39747.517482530646,7547.866327277439,-32199.651155253207,301.69480183760356,30.681899676226305,653
1555500,-39682.252380171885,7698.420339048272,-31983.832041123613,307.71257703095955,30.578912546157895,653
1556000,-39594.50800105861,7509.4944308311,-32085.01357022751,300.1610436611141,30.148895639543397,651
1556500,-39905.42597166116,7665.73348121918,-32239.692490441983,306.4060548076124,30.364114334451806,652
1557000,-40137.87408387328,7491.718656599637,-32646.15542727364,299.4505304575495,30.223864969721404,653
1557500,-40313.21350568289,7613.400671338293,-32699.8128343446,304.3142667416844,30.44671989319583,653
1558000,-39987.758194615024,7371.148740217252,-32616.60945439777,294.6312457149061,30.466698092058135,654
1558500,-40232.101723856926,7267.792704712314,-32964.30901914461,290.50001480827314,30.03118606237983,655
1559000,-40125.68885462421,7384.57893570984,-32741.10991891437,295.1680623452078,30.16029702588274,655
1559500,-40011.7864277975,7632.069411275307,-32379.717016522194,305.0604725635205,30.703708112889927,655
1560000,-40016.62413779426,7299.995843156393,-32716.628294637863,291.78720234580595,30.530616388425226,656
1560500,-40123.812083084646,7646.334344151733,-32477.477738932914,305.6306543752766,30.810997836113305,656
1561000,-39785.12754097603,7390.441313063017,-32394.68622791301,295.402386682335,30.778956212301225,657
1561500,-39715.00356330214,7620.357386179752,-32094.646177122388,304.592332702915,30.778956212301225,657
1562000,-39983.274982220115,7441.526159373952,-32541.748822846163,297.44429255565234,30.528208808856483,657
1562500,-40030.24498682226,7493.3786716444265,-32536.866315177835,299.51688270708195,30.633639834023484,658
1563000,-40037.616525397025,7470.219302882884,-32567.39722251414,298.59118253351807,30.633639834023484,658
1563500,-40384.74173329247,7680.754268372373,-32703.987464920094,307.006448774216,30.469967681483134,658
1564000,-39780.46763779989,7761.485913167017,-32018.981724632875,310.23336304670676,30.469967681483134,658
1564500,-39662.13015443733,7641.586797955833,-32020.543356481496,305.4408908120812,30.469967681483134,658
1565000,-39816.244251745964,7852.987967444115,-31963.25628430185,313.89077998228464,30.238518657581086,659
1565500,-40073.901124578995,7379.641889419632,-32694.259235159363,294.97072429792354,30.220963671036984,659
1566000,-40072.29762307856,7462.445596199125,-32609.85202687943,298.2804606956095,30.37648582249284,659
1566500,-39971.75496383701,7340.28869850672,-32631.46626533029,293.39774292552676,30.100552811043105,659
1567000,-40029.2260291644,7538.053145685104,-32491.172883479296,301.30256040836724,30.04386122541641,659
1567500,-39849.3085300936,7534.8272645542165,-32314.481265539383,301.1736191253165,30.07759516179957,659
1568000,-39954.92442598089,7559.494467943373,-32395.42995803752,302.15958876437656,30.32334818127682,656
1568500,-40111.61831799922,7443.349701627876,-32668.268616371344,297.51718113039453,30.32334818127682,656
1569000,-39958.571698966916,7491.989693508038,-32466.582005458877,299.4613640392301,30.17837784417485,656
1569500,-40093.43843512783,7615.507300420172,-32477.931134707655,304.39847054390407,30.20867733776034,656
1570000,-40231.90841913492,7522.955144738784,-32708.95327439613,300.69908013909134,29.97323528017832,657
1570500,-40263.342101818955,7416.482037298315,-32846.86006452064,296.44325714787084,29.914539565456504,657
1571000,-40282.700587048996,7394.367725297517,-32888.33286175148,295.55932880473836,29.965037875567464,657
1571500,-40171.89948359653,7567.039295947935,-32604.86018764859,302.4611621218046,29.97551970152859,657
1572000,-40109.31459063105,7440.849671024147,-32668.464919606908,297.41725272614417,30.336017621776573,657
1572500,-40234.640066667984,7091.7609629935505,-33142.87910367444,283.4638725222018,30.72991443389784,657
1573000,-40233.205576659915,7781.229005847387,-32451.976570812527,311.02251168495695,30.770301151677025,657
1573500,-39999.93700536908,7481.397876787819,-32518.539128581262,299.03799988465323,30.76038441459922,657
