#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
500500,13.4639510000761,20.54881975451694,34.01277075459304,274.6061050249161,8.0,0
501000,13.914003224193392,18.336538262592263,32.25054148678566,245.04207113033647,8.0,709
501500,13.029155185847387,13.42563595926876,26.454791145116147,179.41476164084028,8.0,706
502000,17.115855599175575,19.67199124759908,36.787846846774656,262.8885239698485,8.0,710
502500,23.37885427628959,24.62937162897406,48.00822590526365,329.1369476710237,8.0,714
503000,9.203610011276805,32.756385147979145,41.95999515925595,437.7430649371141,8.0,708
503500,16.096273061513067,13.523614082775135,29.6198871442882,180.7241016027046,8.0,689
504000,12.354448281955676,38.67680575015744,51.03125403211312,516.8611681223873,8.0,690
504500,10.316250009147518,17.282724558583023,27.598974567730544,230.9593315795043,8.0,687
505000,12.65628602618417,23.669729494530966,36.32601552071513,316.31267883683483,8.0,686
505500,14.419770834043486,14.021059644907652,28.44083047895114,187.3717626319524,8.0,684
506000,6.412556056883452,21.433907058005133,27.846463114888586,286.43405329257615,8.0,685
506500,12.218029283352799,16.89053702010216,29.108566303454957,225.71829614933725,8.0,682
507000,18.406219276302025,27.913491806511875,46.319711082813896,373.0245996705579,8.0,681
507500,16.20516603561715,16.206268927128217,32.41143496274537,216.57401448016273,8.0,682
508000,10.303415031200586,15.756825712782572,26.060240743983158,210.56783738601564,8.0,683
508500,2.229206023797282,14.33184269361619,16.56104871741347,191.524941429234,8.0,683
509000,6.356478487514778,22.832348399155595,29.188826886670373,305.1222570136067,8.0,684
509500,10.760839279734522,23.457360677743022,34.218199957477545,313.4746679776434,8.0,683
510000,2.619587267834067,22.361428153255225,24.981015421089293,298.8290695678581,8.0,684
510500,20.805101698266718,9.521289393372998,30.326391091639714,127.23865537603324,8.0,685
511000,19.218685805735998,24.825131897255808,44.0438177029918,331.7530086143616,8.0,682
511500,17.189841389798573,22.869434577625942,40.05927596742451,305.6178616829582,8.0,682
512000,36.31871806321452,29.02295045206438,65.3416685152789,387.85095568423714,8.0,683
512500,29.280482291939517,21.160347391580423,50.44082968351994,282.7783127008426,8.0,683
513000,13.43762877525906,18.87600385744344,32.3136326327025,252.25127085892268,8.0,683
513500,14.327367856994774,18.925926142864885,33.25329399985966,252.91841206300631,8.0,679
514000,2.8158566976478983,17.293006857560446,20.108863555208345,231.0967400587563,8.0,679
514500,16.660492150715232,34.64696410392267,51.3074562546379,463.0079964288414,8.0,679
515000,7.050779293812603,19.261831557176738,26.31261085098934,257.40731597977174,8.0,678
515500,21.664407844604547,14.032441599154366,35.696849443758914,187.52386645886807,8.0,678
516000,21.699769182377256,24.16537874556653,45.86514792794379,322.93633469208044,8.0,678
516500,10.970391927004282,23.508599805840717,34.478991732845,314.1594069339373,8.0,677
517000,16.42189590634943,21.886150690416244,38.30804659676568,292.4776540395941,8.0,679
517500,23.828301829304973,27.695254937656852,51.523556766961825,370.10817054007526,8.0,678
518000,13.672826526409205,18.45259085441051,32.12541738081971,246.59295096664678,8.0,679
518500,10.112698959013427,26.728912015889804,36.84161097490323,357.1943550978762,8.0,680
519000,22.708766719000987,21.885826629381878,44.594593348382865,292.473323419174,8.0,679
519500,7.253319001926373,13.848939221221789,21.102258223148162,185.07161499776905,8.0,679
520000,3.637482306411467,25.833513756696217,29.470996063107684,345.2286153940573,8.0,680
520500,2.232032433867976,21.38647086849235,23.618503302360324,285.8001352673589,8.0,680
521000,2.032314376356915,17.65094752020876,19.683261896565675,235.88011411011928,8.0,678
521500,4.167892700931108,21.967969263749094,26.135861964680203,293.5710443174805,8.0,675
522000,9.200948308114375,20.716710930416593,29.917659238530966,276.8497347045098,8.0,673
522500,14.864905230948196,21.030437836507247,35.89534306745544,281.0422540195977,8.0,672
523000,6.591402200648002,26.21822446836075,32.80962666900875,350.3697335387302,8.0,669
523500,18.069659169245078,15.874387253864013,33.94404642310909,212.13888220916198,8.0,667
524000,12.90971986724489,24.755885750342742,37.66560561758763,330.8276311513762,8.0,666
524500,6.8395890241780375,16.271614476664208,23.111203500842244,217.44726593952433,8.0,667
525000,8.538647709946467,12.691838930532176,21.230486640478645,169.60859533311762,8.0,667
525500,10.173666536230506,23.493022479192373,33.666689015422875,313.9512378493522,8.0,667
526000,4.383518966703663,27.575327244322235,31.9588462110259,368.5055054164979,8.0,667
