#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
335500,8.39005332363094,20.31819895162532,28.70825227525626,271.5241820154028,8.0,0
336000,7.932781736234925,20.206927489324702,28.139709225559628,270.0371952576313,8.0,642
336500,9.053152052961458,13.84261659813599,22.89576865109745,184.98712202348275,8.0,651
337000,6.255699842869779,39.61241110098753,45.86811094385731,529.364219115155,8.0,645
337500,19.658006943449085,14.097148916877178,33.75515586032626,188.38858884675926,8.0,639
338000,17.11345839519197,17.07321670672928,34.18667510192125,228.15955349701628,8.0,643
338500,13.342837923390011,24.910202356125794,38.2530402795158,332.8898557735681,8.0,645
339000,21.356626376599923,13.25315520055098,34.609781577150905,177.1097986352243,8.0,654
339500,13.721735307360582,27.071769151728297,40.79350445908888,361.7761590057095,8.0,658
340000,10.480509414263024,22.12682400670503,32.607333420968054,295.69391476692687,8.0,665
340500,7.819151533613743,15.56128371470234,23.380435248316083,207.95469331725235,8.0,668
341000,20.1376018858028,32.69383517366458,52.831437059467376,436.9071724128169,8.0,666
341500,20.483776004171432,45.02175456787429,65.50553057204573,601.6524944482057,8.0,669
342000,8.056001604934117,21.99057770512222,30.046579310056337,293.87317437167957,8.0,670
342500,9.843964418179144,21.918852845052058,31.762817263231202,292.91467238992976,8.0,671
343000,4.69738564950816,32.06393922785124,36.7613248773594,428.48949809783517,8.0,672
343500,6.118694566788278,20.090547377308503,26.20924194409678,268.48193857403976,8.0,674
344000,2.4666239929415683,17.261295008915088,19.727919001856655,230.6729557566079,8.0,674
344500,11.265993294315994,26.065244212785615,37.331237507101605,348.3253673595014,8.0,677
345000,6.007233886586156,23.262511777203457,29.269745663789614,310.87078618371237,8.0,672
345500,12.050486093033388,15.480808416864372,27.531294509897762,206.87925402905933,8.0,669
346000,18.199980319193855,14.102088659378888,32.30206897857274,188.45460156497984,8.0,667
346500,9.055353100843087,31.60063447240202,40.655987573245106,422.2980809822383,8.0,666
347000,3.588315134026559,13.105954443102913,16.69426957712947,175.1426673282963,8.0,665
347500,3.9314037213471758,20.375068896917984,24.30647261826516,272.2841689322361,8.0,666
348000,20.463884734123678,25.13558760742891,45.599472341552584,335.9018129920262,8.0,667
348500,15.351597626582386,21.19580545574481,36.54740308232719,283.2521599099878,8.0,666
349000,17.59350842535758,19.94946855425074,37.54297697960832,266.5966183189493,8.0,666
349500,11.806221270354659,19.241564506108894,31.047785776463552,257.1364753173606,8.0,668
350000,15.807694197522336,15.019501222984958,30.827195420507294,200.71453151727837,8.0,669
350500,7.835527443212522,24.532756184406473,32.36828362761899,327.8458179986188,8.0,670
351000,8.059714641939436,27.99091394286694,36.050628584806375,374.0592377452094,8.0,670
351500,9.375455895405867,29.829669718830758,39.20512561423662,398.63162524782973,8.0,669
352000,5.996254974264238,22.57083868934355,28.567093663607785,301.6275471618695,8.0,670
352500,17.471420446564004,17.601961137502254,35.073381584066254,235.22547993088196,8.0,670
353000,18.874165298384924,20.08045323896846,38.95461853735338,268.3470445973415,8.0,668
353500,8.933642635336184,21.29071568914076,30.224358324476945,284.52050183089733,8.0,668
354000,11.246635032018958,18.312117108209407,29.558752140228364,244.71571671361556,8.0,669
354500,3.8001337601266,19.748892251233322,23.54902601135992,263.91619783787513,8.0,669
355000,27.33734553707594,17.229739135387952,44.56708467246389,230.25125584277023,8.0,669
355500,24.922379279639685,16.990276992101432,41.91265627174111,227.0511807409204,8.0,668
356000,7.951851018568374,17.76711383544121,25.718964854009585,237.43251370007957,8.0,669
356500,1.6719809815555944,25.373121765017622,27.045102746573217,339.07612327383555,8.0,669
357000,10.280161456551594,22.6857109232123,32.965872379763894,303.1626531725821,8.0,669
357500,11.939024014953931,23.495077982103467,35.4341019970574,313.9787067577871,8.0,669
358000,8.904981196171345,20.4360052779431,29.340986474114445,273.0984980493107,8.0,670
358500,12.784374281185958,16.700730781786397,29.485105062972355,223.18180245111088,8.0,668
359000,30.86064958947264,18.37354438985889,49.23419397933153,245.5366060278218,8.0,668
359500,9.626189988737515,19.500083531086027,29.126273519823542,260.5912188681772,8.0,668
360000,4.019716804908104,22.799051961451138,26.81876876635924,304.6772969050235,8.0,669
360500,8.362526565943861,22.911410075572956,31.27393664151682,306.17880523764467,8.0,668
361000,21.638450650111764,15.371854268872392,37.010304918984154,205.42323492120718,8.0,668
361500,18.367963115197078,18.03135758431015,36.39932069950723,240.96376014250023,8.0,668
362000,11.434512202538947,24.688759916413343,36.123272118952286,329.93058869238774,8.0,668
362500,18.65426544207052,19.639726535243234,38.29399197731375,262.45735142098033,8.0,667
363000,10.35632470072344,21.984898136388257,32.341222837111694,293.79727491531725,8.0,668
363500,6.760827102184255,26.114586465627653,32.875413567811904,348.98475724310424,8.0,669
364000,17.183057101312162,18.1495225860228,35.33257968733496,242.54286936912337,8.0,668
364500,9.760621670682697,18.94840537101337,28.709027041696068,253.21881536400193,8.0,667
365000,14.592052822793521,19.15291282965311,33.74496565244663,255.9517702167136,8.0,667
365500,18.853400293538602,27.82451874412262,46.677919037661226,371.83559969845584,8.0,668
366000,15.752106626954124,23.77507726895497,39.52718389590909,317.7205038288887,8.0,668
366500,7.150686809361943,34.988211545074506,42.13889835443645,467.5682890288009,8.0,668
367000,5.237729228379376,18.053738863770207,23.291468092149582,241.26285449689246,8.0,669
367500,9.936876926643023,27.47499208556428,37.411869012207305,367.1646669901196,8.0,670
368000,12.23562516999265,26.942700852162847,39.178326022155495,360.0513425223654,8.0,669
368500,24.72235730490739,19.984938184877752,44.70729548978514,267.0706200976167,8.0,669
369000,7.012973656176373,15.64998985023948,22.662963506415853,209.1401261870069,8.0,670
369500,2.4173608095964854,31.06325975310302,33.48062056269951,415.11682286773663,8.0,671
370000,11.515367615818208,30.121880772370464,41.637248388188674,402.5366154232449,8.0,670
370500,9.64407656071797,23.76296468267695,33.40704124339492,317.5586361314092,8.0,670
371000,10.56675335364248,33.317532094697924,43.88428544834041,445.2420054712144,8.0,671
371500,25.002947310880103,15.531302969603509,40.53425028048361,207.55404278181098,8.0,671
372000,11.149551813290314,34.45343438492521,45.602986198215525,460.42174364277685,8.0,671
372500,11.53430430285614,29.065689839450467,40.599994142306606,388.42210754801584,8.0,671
373000,34.17578873449163,14.232670950421562,48.4084596849132,190.19965041726618,8.0,671
373500,15.208280029912434,27.554666292314767,42.7629463222272,368.2294008214576,8.0,670
