#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
170500,21.14071073448332,40.0637839693553,61.20449470383862,535.3961833241531,8.0,0
171000,28.064087356816234,29.512826405607992,57.576913762424226,394.3974595299584,8.0,677
171500,32.70176188697383,28.48130087981631,61.18306276679014,380.61257016621926,8.0,687
172000,18.2198092479102,23.310306395184984,41.530115643095186,311.5094941018241,8.0,690
172500,20.641796633931182,32.20269125755439,52.84448789148557,430.34372402887476,8.0,650
173000,14.538639080364574,23.93044035499104,38.46907943535561,319.79671318936244,8.0,654
173500,11.752731474355242,31.554602829190475,43.307334303545716,421.68293274495613,8.0,639
174000,15.2821990710047,33.189914180677995,48.47211325168269,443.53657135290143,8.0,613
174500,29.28428951498022,13.522780336860874,42.80706985184109,180.71295975996955,8.0,606
175000,19.342825479724176,28.65182178545722,47.9946472651814,382.89134248904713,8.0,610
175500,25.364927599708782,20.769086904143442,46.13401450385223,277.5496660053747,8.0,617
176000,10.088264114988007,21.48515135166336,31.57341546665137,287.11886127932905,8.0,622
176500,15.054635885765393,27.89084827925849,42.945484165023885,372.72200074286474,8.0,627
177000,14.32510213257471,27.757382082903803,42.082484215478516,370.9384125479566,8.0,591
177500,20.538600933009903,17.464063975318563,38.00266490832847,233.38267810315517,8.0,592
178000,14.55535156441502,29.35850013986178,43.913851704276794,392.335105815931,8.0,594
178500,15.933547011799734,21.51679790931591,37.450344921115644,287.5417730590921,8.0,594
179000,11.056481095719846,21.249915106732225,32.30639620245207,283.9752593716318,8.0,596
179500,13.490350056399876,18.62144397789219,32.11179403429207,248.84943572414255,8.0,599
180000,11.93337071690452,22.6358774686947,34.56924818559922,302.4966990687214,8.0,592
180500,12.642178129117664,16.865038829429757,29.50721695854742,225.37754865583744,8.0,593
181000,31.65300001136363,24.117787127442462,55.77078713880609,322.3003395818498,8.0,596
181500,13.064999059610624,29.00146505685255,42.06646411646317,387.5638335641093,8.0,595
182000,21.699016652539587,17.53546799080522,39.23448464334481,234.33689244783153,8.0,595
182500,16.284673170391645,37.29075312571055,53.575426296102194,498.3385221940119,8.0,597
183000,21.414525957898135,27.57090093077174,48.98542688866988,368.446353954845,8.0,599
