#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
555500,16.473790005498437,14.890409082155674,31.36419908765411,198.98939642894,8.0,0
556000,15.224876665385306,12.531738621938768,27.756615287324074,167.46907964894027,8.0,723
556500,13.093611624536015,17.01985844305993,30.113470067595948,227.44649527118258,8.0,713
557000,11.693794906699083,13.599512304792526,25.29330721149161,181.73837470332543,8.0,703
557500,16.411177030836804,21.31095557852769,37.72213260936449,284.7909795156051,8.0,698
558000,12.93797346858053,26.417118123750797,39.35509159233133,353.0276677983766,8.0,697
558500,5.354275117346873,6.701549937823375,12.05582505517025,89.55679927316132,8.0,703
559000,6.804438034199598,20.017802929842237,26.822240964041836,267.50981123925646,8.0,704
559500,13.954521652972232,18.148092483120404,32.10261413609264,242.52375805312062,8.0,702
560000,25.67713476937687,13.157634846653693,38.83476961603056,175.83330331103085,8.0,698
560500,15.321410105214895,20.04167701912702,35.36308712434192,267.82885489956544,8.0,697
561000,7.302289803894445,22.67538074651629,29.977670550410735,303.0246048748892,8.0,698
561500,18.799391807053563,23.57353899028031,42.37293079733387,315.0272278947266,8.0,684
562000,23.57387047320663,38.5425995367875,62.11647000999413,515.0676906397906,8.0,682
562500,6.859332154507861,42.37732261485897,49.23665476936683,566.3133768104959,8.0,681
563000,20.930917289346297,24.904957577584184,45.83587486693048,332.8197666772485,8.0,681
563500,16.59011013371761,34.82698727540478,51.41709740912239,465.41375318399855,8.0,681
564000,5.784313650397099,30.748943688072654,36.53325733846975,410.916430271185,8.0,682
564500,28.278037263225126,40.64339586244996,68.92143312567508,543.141881923405,8.0,681
565000,13.013620509001038,51.9351361125505,64.94875662155154,694.0401255245531,8.0,683
565500,20.94718545542343,17.971954783281788,38.91914023870522,240.1699251674096,8.0,682
566000,10.070809057537677,52.099833870611704,62.17064292814938,696.2410796614729,8.0,683
566500,16.808555159329696,37.619442333693755,54.427997493023454,502.7309916519306,8.0,683
567000,21.234271037006614,20.80123033319766,42.03550137020427,277.9792177733191,8.0,682
567500,7.212354168751377,30.485282715359972,37.69763688411135,407.392971813295,8.0,682
568000,22.779469960297853,33.80361861357854,56.583088573876395,451.7378688468025,8.0,683
568500,19.918397530976485,20.657725088173713,40.5761226191502,276.06147179776207,8.0,684
569000,32.760193298161504,23.76536933642369,56.52556263458519,317.59077095020723,8.0,681
569500,14.737891381136041,19.518137729780232,34.25602911091627,260.8324878676617,8.0,680
570000,9.27005272886576,22.263845379799847,31.533898108665607,297.5250129039604,8.0,680
570500,6.875355816326234,27.071372654470192,33.94672847079643,361.77086037693164,8.0,681
571000,15.410153829159992,11.529524409458968,26.93967823861896,154.07589480535842,8.0,680
571500,16.199939448093858,19.882912548387356,36.08285199648121,265.7071908114575,8.0,679
572000,11.685632888122287,18.208138939315408,29.893771827437696,243.32619457518095,8.0,679
572500,17.504558571317418,16.706752705222073,34.21131127653949,223.26227699705484,8.0,679
573000,22.556448677481697,29.2452191493029,51.801667826784595,390.82126453636556,8.0,678
573500,22.736577040478473,37.998629351994786,60.73520639247326,507.7982933955633,8.0,678
574000,15.26051859606005,42.155973024375875,57.41649162043593,563.3553505288131,8.0,678
574500,13.604640362962867,42.28801261139803,55.8926529743609,565.1198740943713,8.0,677
575000,26.138590654210358,16.507406601127958,42.645997255338315,220.59829639616686,8.0,678
575500,17.36349888631252,14.91480823857214,32.27830712488466,199.31545687374714,8.0,678
576000,18.296886317630847,20.59394593515365,38.89083225278449,275.2091530270561,8.0,678
576500,3.8524237975012756,13.385072717307,17.237496514808278,178.87269090318375,8.0,678
577000,16.679560441317562,12.020010044113617,28.69957048543118,160.6305461825296,8.0,676
577500,19.464336945340126,10.908162604064524,30.37249954940465,145.77226728664843,8.0,676
578000,8.351092399771977,15.431134436920441,23.782226836692416,206.2154310788147,8.0,676
578500,13.223140677243613,16.967369933661907,30.19051061090552,226.74506008918448,8.0,677
579000,11.297707798083643,29.319768974321775,40.61747677240542,391.81751820559253,8.0,673
579500,17.53649507105682,24.935205427731614,42.47170049878844,333.223986696383,8.0,671
580000,16.80832894828187,20.934411015823066,37.742739964104935,279.75899047838084,8.0,670
580500,18.108040823876486,15.818124549541992,33.92616537341848,211.38701021473065,8.0,669
581000,25.007696020724538,17.403699054954952,42.41139507567949,232.57598575492202,8.0,669
581500,26.010684799574857,16.644518358368877,42.65520315794373,222.43060239032374,8.0,670
582000,15.882728418223714,19.66006066549523,35.542789083718944,262.72908850244175,8.0,670
582500,15.897843762593421,14.824252927084173,30.722096689677592,198.1053123654932,8.0,671
583000,7.522513294916976,23.58348762518625,31.106000920103227,315.16017742245975,8.0,672
583500,8.362331920127914,22.74555976348328,31.107891683611193,303.9624488354673,8.0,672
584000,20.401495738036438,18.753496254588725,39.15499199262516,250.61412886936984,8.0,672
584500,1.3274216732506934,17.63645203996504,18.963873713215733,235.68640238274284,8.0,671
585000,10.37537695568886,6.559302209873926,16.934679165562788,87.6558582464994,8.0,670
585500,17.318282642226894,20.422899692998374,37.74118233522527,272.9233603198091,8.0,671
586000,11.484265674919214,33.3444103799434,44.82867605486261,445.601195989657,8.0,671
586500,17.675579801834196,13.325507635807652,31.00108743764185,178.07668727760168,8.0,670
587000,11.985130042854621,34.69080801232113,46.67593805517575,463.59390866410365,8.0,671
587500,22.03893626716218,37.52985786406302,59.5687941312252,501.53382108107024,8.0,671
588000,18.326103415606045,10.049912226407058,28.3760156420131,134.3029568269626,8.0,671
588500,19.43818736098395,26.310527927296768,45.74871528828072,351.6032395814885,8.0,670
589000,15.195218473666209,26.927056908843635,42.12227538250984,359.8422831995702,8.0,670
589500,19.61211840280216,34.398806889024044,54.010925291826204,459.69172391143013,8.0,671
590000,9.20216587561198,32.278235358585874,41.480401234197856,431.35326480005716,8.0,671
590500,26.778849941233066,24.510400328269892,51.28925026950296,327.54706339122515,8.0,671
591000,9.968602250300332,25.442902605066447,35.41150485536678,340.0086461593391,8.0,671
591500,31.053268454045128,12.25680967025735,43.31007812430248,163.79504048359004,8.0,671
592000,22.02190927332125,25.51552147815348,47.53743075147473,340.9790953689754,8.0,672
592500,12.672793563286156,32.37580477618947,45.048598339475625,432.6571429817607,8.0,672
593000,10.944180231817512,20.68587342218334,31.630053654000854,276.4376347335251,8.0,672
593500,12.026543440584428,13.489970931739649,25.516514372324075,180.27450815758283,8.0,672
594000,11.346228513233243,13.26691739368644,24.613145906919684,177.2937110106637,8.0,673
594500,14.096045978962147,23.001406715585855,37.097452694548004,307.3814838865651,8.0,673
595000,18.21180267994265,24.249452142036137,42.461254821978784,324.0598575131739,8.0,673
595500,22.387994647565073,20.322189658224392,42.71018430578947,271.57751220217557,8.0,673
596000,23.73484775498303,12.032419731305891,35.76726748628892,160.79638421630276,8.0,673
596500,17.370394088986615,15.159260799422388,32.529654888409,202.58222189482322,8.0,672
597000,16.235435520258978,18.056048613602194,34.291484133861175,241.29372105820943,8.0,671
597500,15.645904796027772,16.26722807081518,31.91313286684295,217.38864778823145,8.0,671
598000,15.915583624065118,23.513306514889397,39.428890138954515,314.22230548746904,8.0,672
598500,12.721755634289432,27.500868599008072,40.2226242332975,367.5104702359173,8.0,672
599000,24.325065069127522,21.438017057400415,45.763082126527934,286.4889776599645,8.0,672
599500,7.625305135772087,32.73175897991059,40.357064115682675,437.41397080052707,8.0,672
600000,15.096742141906333,23.756423884495838,38.85316602640217,317.471227553509,8.0,672
600500,15.155286469481162,17.31879394567513,32.474080415156294,231.44134826067267,8.0,672
601000,5.784437063853065,23.052916016442133,28.8373530802952,308.06983332218607,8.0,672
601500,12.184728063792788,18.157796236813414,30.3425243006062,242.65343508749982,8.0,673
602000,6.055649703861253,21.416654170834086,27.47230387469534,286.2034926957597,8.0,673
602500,7.365916299796878,24.1247296494926,31.49064594928948,322.3931166348394,8.0,673
603000,16.587631202708618,23.071170196694887,39.6588013994035,308.3137747942275,8.0,673
603500,8.94476375070025,26.765471873018537,35.71023562371879,357.682926221976,8.0,672
604000,17.66628167096427,16.83374516357851,34.50002683454278,224.9593527791875,8.0,671
604500,10.023494291789941,37.600040849322696,47.62353514111264,502.4717180723047,8.0,671
605000,11.690974131036054,30.06388965916044,41.754863790196495,401.76164567243177,8.0,672
