#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
350500,-39902.10224220055,7358.261841096965,-32543.840401103582,294.11614511457543,30.544277509376673,0
351000,-39949.04699620357,7405.259106918765,-32543.787889284806,295.99466682974884,30.399648664892048,756
351500,-39857.85301716917,7514.555735759365,-32343.297281409803,300.36334843456433,30.174809224505633,761
352000,-39929.64946521149,7824.175433424576,-32105.474031786915,312.73911786155395,30.26530336769803,706
352500,-39815.34747522816,7480.18308749234,-32335.164387735822,298.9894436967344,30.468230455623516,720
353000,-39975.669976575824,7511.557549911321,-32464.112426664502,300.24350833060953,30.468230455623516,729
353500,-39773.5088289612,7503.227982753317,-32270.280846207886,299.91056826461426,30.568297679672046,734
354000,-39909.51314443926,7278.928137498367,-32630.585006940895,290.9451077712504,30.618781754898663,740
354500,-40021.87727354455,7661.669544752889,-32360.20772879166,306.24361572168857,30.671485595561972,745
355000,-39603.73658694155,7599.235761600933,-32004.50082534062,303.7480829420566,30.44006861537145,748
355500,-39498.028100870724,7306.935740207544,-32191.09236066318,292.0645960852862,30.610792752064217,750
356000,-39876.98026586775,7372.759371852087,-32504.220894015663,294.6956240664607,30.50836776715951,751
356500,-39926.56376661995,7274.662156193183,-32651.901610426765,290.7745927768527,30.67588475113478,753
357000,-39871.6417818481,7519.127239072397,-32352.5145427757,300.54607541015224,30.676902898002325,754
357500,-40061.48356515932,7410.039618789797,-32651.44394636952,296.1857480597385,30.204677058098685,756
358000,-40208.85420221419,7518.7795954734,-32690.074606740793,300.5321797922171,30.204677058098685,755
358500,-40105.21555444054,7421.10870091038,-32684.10685353016,296.6281889287328,30.174060558636835,754
359000,-39916.88040922652,7314.136844468774,-32602.743564757744,292.35243050482967,30.142848404993767,755
359500,-39899.6295616673,7532.7728785850195,-32366.856683082282,301.09150352588745,29.905591356530515,755
360000,-40034.814982082346,7686.636672959691,-32348.178309122653,307.2415736173635,30.15323749681019,747
360500,-40039.56343558096,7416.914253641204,-32622.649181939756,296.4605332121604,29.830376973110386,748
361000,-40050.87655004332,7473.904313251759,-32576.972236791564,298.7384756127542,29.959298553582737,749
361500,-40187.7878212567,7500.025226564688,-32687.762594692012,299.7825513056797,29.957601128613774,750
362000,-40014.63444646794,7565.375161919615,-32449.259284548327,302.394645232907,29.6414879517172,751
362500,-40090.5124933616,7468.696778314441,-32621.81571504716,298.5303258982714,30.20274620762238,752
363000,-40470.156450610055,7601.528571974444,-32868.62787863561,303.83972857292684,30.20274620762238,753
