#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1550500,-40036.04570888728,7649.636114963412,-32386.40959392387,305.7626290350745,30.68336360296133,0
1551000,-39981.26858220794,7525.983335643972,-32455.285246563966,300.82011957135654,30.7669795247558,791
1551500,-39904.902377929335,7412.772697664286,-32492.129680265047,296.2949916066818,30.584058128097325,789
1552000,-39914.59877866588,7438.710486253716,-32475.888292412164,297.33174764465156,30.584058128097325,788
1552500,-39955.832384461915,7278.161714166033,-32677.670670295884,290.9144731620316,30.22236400928451,788
1553000,-39917.73260320115,7192.817201360067,-32724.91540184108,287.5031785308758,30.612000618109313,788
1553500,-39922.925300242,7351.264948507537,-32571.660351734463,293.83647321370756,30.527388389715817,789
1554000,-40031.172710920364,7310.286645923498,-32720.886064996866,292.1985347100732,30.274666528618173,788
1554500,-39986.87548010991,7475.840579972092,-32511.03490013782,298.8158698827593,30.46897367907792,788
1555000,-40035.96644103117,7459.788463165551,-32576.177977865616,298.1742527701825,30.264226143480983,788
1555500,-40106.279924594244,7537.058382731465,-32569.22154186278,301.26279886528204,30.38985764561398,788
1556000,-39935.87305841429,7589.680259314309,-32346.192799099983,303.3661411794683,30.38985764561398,788
1556500,-39797.92861529457,7442.266409437147,-32355.662205857425,297.47388099647014,30.73987997955474,788
1557000,-40115.2202304473,7563.873101124348,-32551.347129322956,302.3346065525268,30.67752951303559,789
1557500,-39936.507199067506,7461.001379513071,-32475.505819554433,298.2227340947375,30.634672456997595,776
1558000,-40015.83517531169,7526.733733596764,-32489.101441714924,300.85011363217455,30.73153507945367,777
1558500,-40044.52427018536,7682.703183928617,-32361.82108625674,307.08434862922724,30.781509713175858,777
1559000,-39547.33871481111,7630.76097779108,-31916.577737020027,305.00817333568244,30.78700191936955,778
1559500,-39441.573852338974,7499.428628538737,-31942.14522380024,299.7587047621121,30.87180484789884,778
1560000,-39716.982145702495,7656.723966459377,-32060.25817924312,306.045936642789,31.004734216800955,779
1560500,-39916.14805073061,7668.9834233891015,-32247.16462734151,306.53595783138417,31.172393583868537,779
1561000,-39524.46090501608,7641.831843231147,-31882.629061784934,305.4506854855123,30.96301052875719,780
1561500,-39658.14809139058,7585.9268954223435,-32072.22119596824,303.21611595028276,30.666385614637896,780
1562000,-39706.55261998047,7408.505578546899,-32298.047041433572,296.1244311329377,30.666385614637896,780
1562500,-39943.42534396425,7409.832190991521,-32533.593152972728,296.177456989682,30.666385614637896,781
