#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
500500,-39845.07606588962,7621.155182747851,-32223.920883141767,304.62422132773725,30.821063703752124,0
501000,-39696.32472778001,7576.854616408878,-32119.470111371134,302.8534890434851,30.728774116534904,766
501500,-39802.96046024471,7556.695494420502,-32246.264965824204,302.04771135085116,30.923011618977434,768
502000,-39674.86156505812,7482.086427280555,-32192.775137777564,299.0655218485373,31.155226054800504,770
502500,-39888.76690971485,7603.476818061463,-32285.290091653384,303.91760166866914,30.8067087649567,772
503000,-40091.39914564873,7441.313782854222,-32650.085362794503,297.43580368088203,30.647497516969008,768
503500,-40132.661761710246,7342.752567592304,-32789.90919411794,293.49622592234965,30.079465171950464,769
504000,-40022.34046133861,7480.029864498346,-32542.310596840263,298.98331923999314,30.21157077990134,769
504500,-40114.94963600524,7344.501910364846,-32770.4477256404,293.5661486790896,30.312729632393093,748
505000,-40250.57751532091,7550.159710410917,-32700.417804909994,301.78647036218933,30.26558235447572,750
505500,-39963.421208277374,7487.603991843668,-32475.817216433705,299.28606371763203,30.26558235447572,752
506000,-40174.39799466531,7450.4299804000475,-32723.968014265265,297.80018604973253,30.26558235447572,754
506500,-40128.2168129512,7487.304558121037,-32640.91225483016,299.27409509051336,30.27968825488721,755
507000,-39929.05842580105,7501.170736278746,-32427.887689522304,299.8283383282899,30.300793918237122,755
507500,-40118.43193938595,7495.677316282554,-32622.754623103392,299.60876153859874,30.50057534682625,756
508000,-39790.01381322465,7160.402866894302,-32629.610946330347,286.2075493041094,30.359375629150367,756
508500,-40247.090161379514,7267.375106784654,-32979.71505459486,290.48332305479335,30.275764145979373,757
509000,-39842.0090200362,7412.127987270097,-32429.881032766105,296.26922196978256,30.9562719222054,758
509500,-39816.13218783244,7559.43091431419,-32256.701273518247,302.15704847037415,30.93153900643953,759
510000,-39493.052282977675,7608.7079817954245,-31884.34430118225,304.1266958467674,30.731800571716878,759
510500,-39827.183498667,7585.891939060395,-32241.291559606605,303.21471871399984,30.796993045409476,760
511000,-39713.555241543305,7495.62304954534,-32217.932191997963,299.6065924497701,30.60707575044882,760
511500,-39531.96338254862,7525.635941683659,-32006.327440864963,300.8062339316973,30.563464798598357,760
512000,-39798.99134222872,7370.483162733468,-32428.508179495253,294.6046420022314,30.78524129343408,760
512500,-39831.91635816233,7543.418843036793,-32288.497515125535,301.5170320125328,30.66884664098418,760
513000,-40127.636168876896,7970.366720130241,-32157.269448746654,318.5825111280268,30.380274983081865,760
513500,-40037.56845285409,7417.64737094147,-32619.921081912617,296.4898365502214,29.852122480684862,760
514000,-40099.62492662863,7504.466015575811,-32595.158911052822,299.96005351658556,30.01615226260146,761
514500,-39980.56624610323,7647.5929725932865,-32332.973273509946,305.68096285210925,30.42630049410172,761
515000,-39946.07096278269,7177.870432023367,-32768.20053075932,286.90574312097044,30.38425757294188,761
515500,-40057.95606644894,7542.5619328627545,-32515.394133586185,301.4827805653105,30.69271855258716,762
516000,-39976.028897449694,7347.303931015068,-32628.724966434627,293.6781478889536,30.894869732763986,762
516500,-39878.6516064865,7228.232740305336,-32650.418866181164,288.91876851892994,30.68512199869791,763
517000,-39856.26797083454,7194.701360096117,-32661.56661073842,287.57848999929024,30.962294936183323,763
517500,-39912.83870380226,7578.524582741608,-32334.314121060655,302.920239054678,30.58118524400303,764
518000,-39992.95385391085,7272.797265051751,-32720.156588859096,290.70005145100413,30.638676467470958,764
518500,-40349.41322971255,7577.645674227148,-32771.7675554854,302.88510831459786,29.975469128704468,764
519000,-40185.89067089753,7490.037372472886,-32695.85329842464,299.383328064256,30.16828813058874,764
519500,-40135.12084637972,7210.999622064691,-32924.12122431503,288.22994574872985,29.962839771332074,760
520000,-40214.3615909052,7356.743639873597,-32857.61795103161,294.0554612872031,30.064466699133224,760
520500,-40359.57438906381,7449.118941580701,-32910.45544748311,297.7477826843769,29.81884500371547,761
521000,-40289.250726347265,7507.481781822006,-32781.76894452526,300.08059632439154,29.981567866930963,761
521500,-39909.139564584155,7302.595074776984,-32606.544489807173,291.89109590124303,30.194228713460003,761
522000,-40211.496093640424,7260.9118505148135,-32950.58424312561,290.22498106316215,30.281677293719575,762
522500,-40050.15850761236,7528.699792359417,-32521.458715252942,300.9286987161017,30.104623036180307,762
523000,-40229.237438957935,7712.790933663436,-32516.446505294498,308.2869822345921,30.027630857945468,762
523500,-40237.40021522445,7428.3496107069195,-32809.05060451753,296.91761441024886,30.031468481241895,762
524000,-39931.02885543232,7267.496913791242,-32663.53194164108,290.4881917871108,30.390291013192485,763
524500,-39978.104193953215,7409.851864300682,-32568.252329652532,296.17824334901206,30.431541669129185,763
525000,-39995.0772516889,7571.167676587549,-32423.90957510135,302.6261770975571,30.547772875796554,763
525500,-40019.60212855486,7510.112449693001,-32509.489678861864,300.18574641418206,30.480701573690258,763
526000,-39996.46293162191,7428.623623258054,-32567.83930836385,296.9285669309654,30.648349458898295,763
526500,-39938.910942121205,7395.398189381112,-32543.51275274009,295.60051735313357,30.318089060214838,763
527000,-39681.65612183011,7172.10405270282,-32509.552069127287,286.6752559089558,30.3081234925705,763
527500,-40106.50502069492,7429.92377777397,-32676.581242920955,296.9805352412175,30.357479298458866,763
528000,-39971.8215193323,7556.02510697279,-32415.79641235951,302.0209153797221,30.434324980765883,764
528500,-39631.48729448285,7559.212544086919,-32072.274750395933,302.14832002188456,30.795682590608504,764
529000,-39790.79600773359,7691.665353160403,-32099.130654573186,307.44257435199177,30.366510921582805,764
529500,-40031.42056630089,7294.565684716313,-32736.85488158458,291.57015417570176,30.728665266138425,764
530000,-39815.666168347874,7314.009441074442,-32501.656727273432,292.3473380800119,30.695086545849936,764
530500,-40209.44328634892,7379.370198189275,-32830.07308815965,294.95986456242355,30.46238678085037,764
531000,-40144.14494918485,7555.214345323175,-32588.93060386167,301.9885085292809,30.362282900896453,762
531500,-40129.075160217675,7374.610100482171,-32754.465059735503,294.7695993043754,30.51929214090117,762
532000,-40219.48623293382,7272.920381155418,-32946.5658517784,290.7049725090738,30.21675209915557,762
532500,-40246.730917292705,7399.6138387893325,-32847.117078503376,295.76902053770016,30.450730518792806,762
533000,-40155.943233712926,7370.304744911543,-32785.638488801385,294.5975104862379,30.83059601311905,763
533500,-40273.42849315249,7618.631730055359,-32654.79676309713,304.5233567221657,30.458424922184427,763
534000,-40030.449444574566,7577.549674856768,-32452.8997697178,302.8812711360142,30.635716291434353,763
534500,-40161.84247288582,7436.631684948571,-32725.210787937252,297.24865614294475,30.415646929880474,763
535000,-40300.86577330055,7612.068715093989,-32688.797058206565,304.26102728860485,30.439401653366833,763
535500,-39985.43150582042,7617.5715432643165,-32367.859962556107,304.4809801312239,30.588072618330948,763
536000,-39776.53048637579,7388.575110497845,-32387.955375877948,295.3277929377354,30.477647176004552,764
536500,-40053.981989895256,7353.550212029437,-32700.43177786582,293.927817190335,30.361981927552254,764
537000,-39802.866090759344,7462.030369612705,-32340.83572114664,298.26386372670777,30.427700066187676,764
537500,-40073.96593846838,7424.28959950998,-32649.676338958398,296.75533222076535,30.340665651042194,764
538000,-39784.79241900882,7224.024201483145,-32560.768217525678,288.75054955069015,30.340665651042194,764
